Year,EBROMId,Market,EBROM,Volume
2024,60237308,Canary Islands,NEWS ORIGINAL RED KS BOX 24 (-),16461
2024,60274508,Russia,GOLD MONT GOLDEN SERIES KS BOX 20 (-),30
2024,60208201,Norway,KENT SURROUND GREEN MNT KS RCB 20 (-),13559
2024,50081117,Switzerland,ALLURE WHITE 100 DSP 20 SSL (-),30353
2024,60236373,Germany,WEST ORIGINAL RED KS BOX 29 (-),12
2024,60274992,Russia,TIP TOP SEA BREEZE 100 RCB 20 SSL (-),579
2024,60036919,Ukraine,WINSTON BLUE 100 DSP 20 SSL (-),320761
2024,60164913,Kosovo,ROTHMANS D-SERIES (SILVER) KS RCB 20 SLI (-),997
2024,60277198,Germany,LUCKY STRIKE BLUE KS BOX 60 (-),10908
2024,60243386,Canada,BENSON & HEDGES SELECT KS S&S 20 (-),2694
2024,60079478,Japan,VIRGINIA S. SOPHIA 1 MNT 100 RCB 20 SLI (-),142746
2024,50003506,Germany,DUNHILL INTERNATIONAL LTK PRI 20 (-),25245
2024,60162574,Moldova,LD CLUB COMPACT BLUE 100 RCB 20 SLI (-),24667
2024,60276160,Russia,CHESTERFIELD AROMA BROWN KS DSP 20 SLI (-),678795
2024,60212313,Kazakhstan,KENT CHARGED KS RCB 20 SLI (-),275
2024,60078047,Qatar,PLAYER'S NAVY CUT (BLUE) KS BOX 20 (-),29312
2024,60206101,Sweden,LEVEL GREEN KS BOX 20 (-),50616
2024,60275859,Russia,WEST SAPPHIRE BLUE 100 DSP 20 SSL (-),8823
2024,50064301,Indonesia,KEMBANG TURI NF LS RSP 12 (-),94477
2024,60194513,Serbia,L&M BLUE LABEL (5.0 CWB) KS RCB 20 (-),34032
2024,60166728,Ukraine,WEST RED XL KS BOX 25 (-),496558
2024,60240850,Ukraine,LUCKY STRIKE UNLIMITED SILVER KS RCB 20 (-),202695
2024,60231937,Japan,CAMEL CRAFT MENTHOL 5 MNT 100 DSP 20 SSL (-),328303
2024,60278726,Singapore,MARLBORO MS1 MNT KS BOS 20 (-),13514
2024,60046255,Georgia,SOBRANIE BLACK RUSSIAN 100 SHO 20 (-),68
2024,60135628,Kazakhstan,ROTHMANS DEMI CLICK KS RCB 20 SLI (-),289
2024,60076938,Germany,ELIXYR RED KS BOX 24 (-),48
2024,50038460,India,WILLS INSIGNIA 100 FLP 20 (-),1219
2024,60257330,United Kingdom,LAMBERT & BUTLER BLUE NEWCRUS KS RCB 20 (-),18401
2024,60278011,Indonesia,MAGNUM KRETEK MERAH NF LS BOX 12 (-),12276
2024,60197081,Armenia,AMG COMPATTO KS DSP 20 SLI (-),12
2024,60123710,Turkey,KENT N-RANGE GREY KS DSP 20 SSL (-),635718
2024,50002816,Finland,COLT KS SOF 20 (-),3374
2024,60125306,Switzerland,CAMEL ACTIVEDM KS CUR 20 (-),1
2024,60206262,Finland,CHESTERFIELD BLUE(3.0 DC) KS BOB 25 (-),1224
2024,60247148,India,MARLBORO FILTER BLACK KS BOX 10 (-),391
2024,60128973,Kuwait,PALL MALL (BLUE) KS OCT 20 (-),18260
2024,60122964,South Africa,BASTILLE BLUE KS BOX 20 (-),35358
2024,60131080,Finland,WEST ORIGINAL BLUE 100 BOX 20 (-),20120
2024,60208118,Germany,PEPE BRIGHT GREEN KS BOX 40 (-),9863
2024,60165039,Kosovo,LUCKY STRIKE DOUBLE CLICK WILD KS RCB 20 (-),8855
2024,60121274,South Africa,DUNHILL FINCUSIG LTK OCS 20 (-),14640
2024,60166497,Qatar,ACE (BLUE) KS RCB 20 (-),1416
2024,50073706,Other South Pacific,CAMEL KS BOX 20 (-),4753
2024,60276493,Czech Republic,NEWS BLUE XL KS BOX 22 (-),1519
2024,60236258,Ukraine,IMPERIAL CLASSIC PURPLCOM KS RCB 20 SLI (-),27649
2024,60211762,Nicaragua,WINSTON HIGH MENTHOL KS BOX 20 (-),619
2024,60238646,Australia,LUCKY STRIKE ORIGINAL BLUE KS BOX 20 (-),996
2024,60075421,Iraq,GAULOISES BLONDES ONE KS BOX 20 (-),73421
2024,50008699,Spain Mainland,DUCADOS (BLUE) KS BOX 25 (-),64202
2024,60130490,Georgia,SOBRANIE LONDON BLUE KS DSP 20 SLI (-),203
2024,50064790,Andorra,VOGUE SUPERSLIMS MNT 100 BOX 20 SSL (-),3808
2024,60214274,Romania,PALL MALL S-LINE PURPLE LTK BOX 20 SSL (-),388826
2024,60163924,Jordan,KENT MIX KS RCB 20 (-),68235
2024,60124269,Togo,BUSINESS ROYALS CHERRY KS BOX 20 SLI (-),429
2024,60276934,Singapore,MARLBORO MENTHOL 2P MNT KS BOS 20 (-),2638
2024,50007527,Portugal,DUNHILL KS BOX 20 (-),2398
2024,60164881,Taiwan,LA ROSE MENTHOL MNT 100 RCB 20 SLI (-),23222
2024,60208837,Madeira,PORTUGUES (VERMELHO) KS SOF 20 (-),15195
2024,60206866,France,FORTUNA ROUGE 100 BOX 20 (-),57871
2024,60237857,Germany,THE KING ORIGINAL BLUE 100 BOX 20 (-),7283
2024,60210607,Colombia,L&M PURPLE EVO MNT KS BOX 10 (-),3294
2024,60238775,El Salvador,MARLBORO CRAFTED(RED) 100 BOX 20 (-),15205
2024,60126804,Germany,SMART RED KS BOX 30 (-),274595
2024,60207283,Oman,MARLBORO SILVER BLUE (3.5) KS RCS 20 (-),1491
2024,60246586,Armenia,RED LINE EXTRA WHITE 100 BOX 20 SSL (-),6690
2024,50024649,Hungary,GAULOISES BLONDES (ORANGE) KS BOX 20 (-),3429
2024,50028224,Honduras,BELMONT KS SOF 10 (-),53
2024,60046927,Canada,DU MAURIER SIGNATURE RS OCT 20 (-),52462
2024,60240129,Caribbean Other,TRADITION RED KS BOX 20 (-),900
2024,60124978,Lithuania,ROTHMANS OF LONDON (RED) 100 OCT 20 (-),6978
2024,50072467,Caribbean Other,GAULOISES BLONDES (RED) KS BOX 20 (-),251
2024,60205411,Iraq,MARLBORO GOLD (3.5) KS RCS 20 (-),321420
2024,50038293,India,BENSON & HEDGES SPECIAL KS BOX 20 (-),3750
2024,60232007,North Macedonia,MARLBORO FITOSSL 100 BOX 20 SSL (-),35433
2024,60120846,South Africa,PETER STUYVESANT BLUE KS SHO 30 (-),21265
2024,60232888,Japan,CAMEL CRAFT 3 KS BOX 20 (-),193730
2024,60095510,Cyprus,WINSTON BLUE 100 RCB 20 SSL (-),12605
2024,50079374,Russia,WEST STREAMTEC BLUE KS RCB 20 (-),55
2024,60213312,Russia,VIP CLUB LUXURY RED KS BOX 20 (-),139
2024,60127728,Israel,NEXT EDGE LTK BEV 20 SLI (-),175020
2024,60118115,Uruguay,FIESTA KS BOX 11 (-),14105
2024,60231742,Macau,MARLBORO BLOSSOM MIST MNT KS BOS 20 (-),1045
2024,60231666,Russia,JOVANI BLACK KS DSP 20 SSL (-),34
2024,60038227,Japan,ARK ROYAL SWEET KS BOX 20 (-),4471
2024,60208883,Romania,MARLBORO XL TOUCH PLUS LTK DSX 20 SLI (-),173344
2024,60193487,Angola,MARLBORO (RED 2.5) KS BOX 20 (-),7388
2024,60064794,Andorra,DUCADOS RUBIO KS SOF 20 (-),469
2024,60169727,Slovenia,JADE LA JAUNE 100 BOX 20 SSL (-),6537
2024,50028223,Honduras,BELMONT KS BOX 20 (-),107272
2024,50019701,Italy,JOHN PLAYER SPECIAL RED KS BOX 20 (-),234231
2024,60136068,Hungary,WEST SILVER 100 BOX 20 (-),6191
2024,60073855,Russia,BRISTOL NF LTK S&S 20 (-),6719
2024,60184666,Brazil,CAMEL BLUE KS SOF 20 (-),348
2024,50044511,Slovak Republic,WINSTON CLASSIC RED KS BOX 20 (-),109494
2024,60258119,Poland,MARLBORO SELECTO BLUE 100 BOX 20 SSL (-),95883
2024,60097093,France,MARLBORO GOLD (2.0 ORIGINAL) KS BOX 20 (-),1410859
2024,60137659,Australia,REEF CORAL RED KS BOX 25 (-),29
2024,50042224,Togo,BOND STREET MNT KS BOX 20 (-),3688
2024,50022213,North Macedonia,DAVIDOFF CLASSIC LTK OCT 20 (-),6467
2024,50001134,Belgium,TIGRA KS SOF 20 (-),3568
2024,60238448,Belgium,PALL MALL RED KS BOX 32 (-),24296
2024,60194683,Germany,L&M RED LABEL (5.0 CFB) KS BOM 27 (-),1216974
2024,60206280,Romania,DUNHILL EVOQUE PLATINUM 100 RCB 20 SLI (-),34193
2024,60275828,Paraguay,MARLBORO CRAFTED 2.0 RED KS BOX 11 (-),2155
2024,50059080,Greece,KARELIA WHITE KS RCB 20 (-),59900
2024,60231668,Russia,MILANO ROSSO 100 BOX 20 SSL (-),23083
2024,60078891,Turkey,POINT BLUE SLIMS 100 BOX 20 XSL (-),432
2024,60196016,Canada,NEXT ORIGINAL RS S&S 25 (-),203709
2024,60274566,Kuwait,PARLIAMENT SOHO SILVER BLUE KS RCS 20 (-),1419
2024,50071569,Guinea,ORIS LIGHTS 100 BOX 20 SSL (-),329561
2024,60207416,Italy,CHESTERFIELD ORIGINAL (4.0) KS BOX 20 (-),1669313
2024,60195864,Russia,AY-PETRI RED KS BOX 20 (-),3691
2024,50049058,Bolivia,CAMEL LIGHTS KS BOX 10 (-),2944
2024,60272218,Hong Kong,WINSTON BLUE LONG 100 RCB 20 (-),1651
2024,60240094,Trinidad and Tobago,DUNHILL BLUE MNT 100 BOX 20 (-),4677
2024,60199275,Latvia,CHESTERFIELD ORANGE (4.0) 100 RCB 20 (-),24900
2024,60126815,Portugal,ELIXYR INTENSE RED 100 BOX 20 (-),1667
2024,60126985,Austria,CAMEL ESSENTIAL (ORANGE) KS BOX 20 (-),20572
2024,60195863,Russia,AY-PETRI BLUE KS BOX 20 (-),100
2024,60165006,Ukraine,STRONG BLUE KS BOX 25 (-),16708
2024,50002509,Japan,GARAM SIGNATURE KS RCB 20 (-),2951
2024,60081992,Australia,WINFIELD ORIGINAL RED KS BOX 30 (-),21183
2024,60166522,Italy,BENSON & HEDGES RED KS SOF 20 (-),14625
2024,60234024,Chile,MARLBORO FOREST MIST KS BOX 12 (-),11516
2024,60276449,Russia,HATIS BLACK SEA KS RCB 20 (-),45
2024,60208311,Indonesia,WIN BOLD LTK BOX 20 (-),1007851
2024,60121277,Mongolia,BOHEM GRIP NO.6 KS OCT 20 (-),10044
2024,60207690,Portugal,CAMEL ACTIVATE KS CUR 20 (-),283086
2024,60197084,Armenia,MASTER 100 RCB 20 SSL (-),4170
2024,60082407,Oman,WINSTON (SILVER) KS RCB 20 (-),3331
2024,50057017,Algeria,RYM KS BOX 20 (-),3930827
2024,60279507,Turkey,PARLIAMENT NIGHT BLUE LONG 100 RCB 20 (-),101287
2024,60183299,Kazakhstan,L&M LOFT MIX MNT KS DSP 20 SLI (-),100410
2024,50028834,Indonesia,BENTOEL BIRU KLASIK KS BOX 12 (-),16
2024,60199055,Germany,PALL MALL AUTTOBRE KS BOX 34 (-),1943
2024,60206382,Japan,MEVIUS ONE 100 DSP 20 SSL (-),140
2024,60062343,Kyrgyzstan,SOVEREIGN BLUE KS RCB 20 (-),31897
2024,50069278,Russia,COMPLIMENT 5 100 BOX 20 SSL (BALTIC TF/KALININGRAD),47220
2024,60238722,Germany,GOLDFIELD GOLD KS BOX 40 (-),188081
2024,60256766,Macau,SHENGSHI LOTUS KS BOX 20 (-),7
2024,60054426,Germany,GAULOISES BLONDES (BLUE) KS BOX 21 (-),1
2024,60166927,Turkish Cyprus,KENT D-RANGE GREY KS RCB 20 SLI (-),185
2024,60241180,Germany,LUCKY STRIKE ORIGINAL KS BOX 58 (-),3486
2024,50034510,Iceland,WINSTON FINE WHITE KS BOX 20 (-),2722
2024,60136682,Hungary,AUSTIN RED 100 BOX 20 (-),36492
2024,60257436,Moldova,MARLBORO EDGE (3.0) KS DSP 20 SSL (-),11171
2024,60079790,Australia,ROTHMANS GOLD KS BOX 40 (-),7131
2024,60077939,Kuwait,DUNHILL BLONDE BLEND KS OCT 20 (-),38872
2024,50046602,Ireland,MAYFAIR SUPERKINGS SMOOTH 100 BOX 20 (-),235
2024,60079692,Luxembourg,JOHN PLAYER SPECIAL JUST RED KS BOX 25 (-),7784
2024,60211919,Uzbekistan,KENT MIX KS RCB 20 SLI (-),886829
2024,60213605,Taiwan,WINSTON SYMPHONIC 1 KS RCB 20 (-),74611
2024,60037506,Turkey,KENT N-BLACK KS DSP 20 SSL (-),13953
2024,60209350,Algeria,ROTHMANS MELLOW KS OCT 20 (-),9
2024,60205338,Belarus,PALL MALL AZURE 100 RCB 20 SSL (-),128537
2024,60241420,Armenia,HATIS BLACK SEA 100 RCB 20 SSL (-),60
2024,50019726,Italy,MS M KS SOF 20 (-),219427
2024,60242634,Madeira,CHESTERFIELD ORANGE (4.0) KS BOX 20 (-),17815
2024,50035650,Mozambique,DUNHILL MNT KS BOX 20 (-),14601
2024,60072531,Mexico,MONTANA SHOTS KS BOX 15 (-),218995
2024,50072193,Cambodia,ARA (RED) KS BOX 20 (-),359643
2024,60125498,Corsica,MARLBORO GOLD. 100 BOX 20 (-),9958
2024,60045662,Czech Republic,WEST SILVER PLUS KS RCB 20 (-),11522
2024,60275856,Russia,P&S PURPLE KS RCB 20 SLI (-),34922
2024,60095703,Vietnam,SAIGON SILVER KS BOX 20 SLI (-),9132301
2024,60048259,Austria,CHE BLANCO KS BOX 20 (-),1144
2024,50066803,Montenegro,DRINA DENIFINE KS SOF 20 (-),12904
2024,60208210,Malta,MARLBORO GOLD (3.5) KS BOX 20 (-),42151
2024,50048537,Ukraine,PARLIAMENT AQUA BLUE KS RCB 20 (-),628207
2024,60119746,Other South Pacific,MARLBORO BLMEN2.0 MNT KS BOX 20 (-),4670
2024,50071526,Sudan,SUPERMATCH KS BOX 20 (-),308363
2024,60206051,Germany,LAS VEGAS BLUE KS BOX 20 (-),1318
2024,60196158,Indonesia,SAMPOERNA A MILD LTK BOX 50 SLI (-),429050
2024,60119212,Singapore,MARLBORO BLMEN2.0 MNT KS BOS 20 (-),21633
2024,60099033,Finland,L&M ORIGINAL LABEL KS BOB 24 (-),11624
2024,60135815,Korea,RAISON HYVAA KS BOX 20 (-),158287
2024,60135615,Turkey,CHESTERFIELD MODE NAVY KS RCB 20 SLI (-),199953
2024,60040983,Germany,CONVENT RED KS BOX 23 (-),16074
2024,60129093,Malaysia,WINSTON (RED) NF RS SOF 20 (-),6797
2024,50031359,Paraguay,PALERMO KS BOX 20 (-),4248
2024,60238782,Canary Islands,LAMBERT & BUTLER BLUE FUSION KS BOX 20 (-),690
2024,60236066,Greece,MARLBORO RED 3.5 KS BOB 24 (-),224514
2024,60231691,Andorra,LD RED KS BOX 20 (-),5803
2024,50073720,Other South Pacific,WINSTON KS BOX 20 (-),4038
2024,60099745,Iceland,MARLBORO BEYOND BLUE (2.0) KS BOX 20 (-),1105
2024,60207360,Russia,MANITOU PINK KS BOX 20 (-),125
2024,60194682,Germany,L&M BLUE LABEL (5.0 CFB) KS BOM 27 (-),531597
2024,60121034,Niger,BUSINESS KS RCB 20 (-),37703
2024,60189080,Russia,GT KS OCT 20 (-),18843
2024,60207687,Portugal,MARLBORO SILVER BLUE (3.5) KS RCB 20 (-),26796
2024,50001070,Belgium,CAMEL KS BOX 20 (-),249989
2024,60169977,Reunion,PHILIP MORRIS KINGS COLLECTION KS BOM 30 (-),11560
2024,50074400,Turkey,WINSTON RED 100 RCB 20 (-),204488
2024,60071098,Greece,ASSOS BLUE 100 BOX 20 (-),35962
2024,60125884,Taiwan,WINSTON XSTYLE BLUE KS BOX 20 (-),522671
2024,60247013,United Kingdom,MARLBORO GOLD. KS RCB 20 (-),461410
2024,60054324,Germany,LORD EXTRA KS BOX 20 (-),76414
2024,50011380,Maldives,GOOD COMPANION KS BOX 20 (-),15405
2024,60214131,Czech Republic,L&M LOFT AQUA KS BOT 20 SLI (-),25333
2024,60064926,Paraguay,KENT ISWITCH KS RCB 11 (-),35740
2024,50071274,Yemen,KAMARAN KS BOX 20 (-),4180737
2024,60235865,Georgia,ESSE CHANGE 100 BOX 20 SSL (-),3540
2024,60246666,Germany,PALL MALL BLUE KS BOX 36 (-),55885
2024,60046457,Greece,WEST SILVER PLUS KS BOX 20 (-),95
2024,60213952,Singapore,VICEROY HMSB MNT 100 BOX 20 SLI (-),2989
2024,60214244,Nicaragua,MARLBORO GOLD (3.5) KS BOX 10 (-),5440
2024,50054706,Israel,L&M VIBE SLIMS 100 RCB 20 XSL (-),38740
2024,60061312,Australia,PETER STUYVESANT RED KS BOX 20 (-),3250
2024,60232021,Italy,MARLBORO RED 3.5 RS SOF 20 (-),355047
2024,60118434,Bolivia,DERBY CLICK CITRUS MINT LS BOX 20 (-),2508
2024,60197496,Kazakhstan,KENT CRYSTAL SHINE 100 BOX 20 SSL (-),136
2024,60238657,Bulgaria,DAVIDOFF BLACK LTK OCT 20 (-),12338
2024,60232226,Uzbekistan,DUNHILL PREMIUM BLACK KS DSP 20 SSL (-),6031
2024,60199412,Bulgaria,SOBRANIE REFINE WHITE 100 OCT 20 SLI (-),35763
2024,60055140,Croatia,CAMEL (YELLOW) KS CUR 20 (-),65676
2024,60240234,Russia,MANCHESTER CLASSIC GOLD KS RCB 20 (-),83114
2024,60271681,Russia,WINDAM CLASSIC KS DSP 20 SLI (-),72
2024,60258124,Germany,JOHN PLAYER SPECIAL RED KS BOX 43 (-),276191
2024,60135158,Togo,ORIS (GREEN) 100 BOX 20 SLI (-),33657
2024,60240499,Russia,EK&KO AQUA KS DSP 20 SSL (-),999
2024,50015557,Portugal,EMBASSY KS BOX 20 (-),727
2024,60199020,Germany,GAULOISES BLONDES RED KS BOX 40 (-),65405
2024,50026019,Singapore,TEXAS 5 KS BOX 20 (-),383
2024,60167867,El Salvador,MARLBORO RED 2.0 KS BOX 10 (-),5980
2024,50039654,Serbia,LUCKY STRIKE ORIGINAL RED KS SOF 20 (-),69975
2024,60232680,Hong Kong,GLORY BLUE KS RCB 20 (-),950
2024,50064486,Cyprus,SILK CUT (PURPLE) 100 OCT 20 (-),5958
2024,60212168,Canada,QUEBEC CLASSIQUE SPN RS S&S 20 (-),49
2024,60118713,Bosnia & Herz.,DRINA JEDINA (WHITE) KS RCB 20 (-),48408
2024,60240309,Guatemala,MARLBORO FOREST MIX MNT 100 BOX 20 (-),5905
2024,60246661,Austria,DENIM BLUE KS BOX 40 (-),18228
2024,60121092,Bulgaria,DAVIDOFF ROSE 100 OCT 20 SSL (-),44395
2024,50046357,France,GAULOISES BLONDES KS (BLUE) KS BOX 20 (-),278658
2024,60045118,Ethiopia,NYALA (RED) KS SOF 20 (-),3399341
2024,60271693,Germany,THE KING ORIGINAL BLUE KS BOX 25 (-),8394
2024,60223542,Kyrgyzstan,WINSTON EXPAND BLUE 100 DSP 20 SSL (-),17916
2024,50035465,PRC,CHUNGHWA KS BOX 20 (-),67796317
2024,60240846,Uruguay,VISTA KS BOX 20 (-),39563
2024,60039835,Indonesia,GEO MILD KS BOX 16 SLI (-),731782
2024,50040104,Ecuador,LARK KS BOX 20 (-),90097
2024,60123266,Kazakhstan,DUNHILL DEMI MASTER BLEND KS DHX 20 SLI (-),154
2024,60242714,Germany,PALL MALL RED KS BOX 36 (-),80387
2024,50049513,Sweden,VOGUE BLEUE 100 BOX 20 SSL (-),28698
2024,60135148,India,WILLS SILK CUT (RED) 64MM RS OCT 10 (-),995455
2024,60237858,Morocco,CAMEL SILVER KS CUR 20 (-),32357
2024,60125776,Hungary,PHILIP MORRIS YELLOW KS BOX 20 (-),24560
2024,60239920,Palestine Auth. Area,PARLIAMENT SOHO NIGHT KS RCB 20 (-),34272
2024,60246687,Russia,MANCHESTER COMPACT RED KS RCB 20 SLI (-),67887
2024,60193677,Italy,L&M RED LABEL (5.0 CWB) KS BOX 20 (-),49924
2024,60097785,Kazakhstan,L&M LOUNGE BLUE MNT 100 DSP 20 SSL (-),901807
2024,60063607,Japan,KENT IBOOST 1 MNT 100 RCB 20 (-),259280
2024,60274319,North Macedonia,RODEO SILVER KS SOF 20 (-),993
2024,60185668,Kazakhstan,ESSE EXCHANGE W KS DSP 20 SSL (-),14312
2024,60163662,Germany,JPS COMPRED KS RCB 20 SLI (-),2
2024,60276395,Australia,JOHN PLAYER SPECIAL CLASSICG KS BOX 20 (-),2699
2024,60064371,India,FOUR SQUARE FAMOUS 64MM RS BOX 10 (-),177
2024,60119915,Mexico,BENSON & HEDGES MENTHOLP MNT 100 BOX 14 (-),121
2024,60233084,Romania,ROTHMANS CLASSIC BLACK 100 BOX 20 (-),172418
2024,50033037,Spain Mainland,RICHMOND KS BOX 20 (-),2416
2024,50074057,UAE,WILLS NAVY CUT KS BOX 10 (-),2368
2024,50050991,Taiwan,GENTLE SUPERIORSLIMS 100 RCB 20 SSL (-),21861
2024,60196218,Germany,CHESTERFIELD BLUE (4.0) KS BOM 26 (-),118224
2024,60081669,Japan,CHE GREEN MENTHOL MNT KS BOX 20 (-),3474
2024,60240201,Germany,WEST ORIGINAL RED KS BOX 55 (-),8146
2024,50055966,Malaysia,WINSTON LIGHTS KS RCB 20 (-),241489
2024,60241186,Latvia,CHESTERFIELD ORANGE (4.0) KS BOH 40 (-),3983
2024,60130896,Sweden,BLEND GUL LS BOX 20 (-),71287
2024,60169761,Australia,PARKER & SIMPSON RED KS BOX 40 (-),30198
2024,50049825,Vietnam,DIEN BIEN KS SOF 20 (-),286476
2024,60128554,Russia,GT COMPACT NERO KS BOX 20 XSL (-),4986
2024,50034104,South Africa,PACIFIC BLUE KS BOX 20 (-),26693
2024,50037667,Peru,LUCKY STRIKE ORIGINAL RED KS BOX 10 (-),1067
2024,60199064,Germany,PALL MALL RED KS BOX 26 (-),216876
2024,60233578,Argentina,CHESTERFIELD CORAL MOTION 2 KS BOX 10 (-),2
2024,60238876,Kazakhstan,PARLIAMENT SSWF 100 DSP 20 SSL (-),31486
2024,60127060,New Zealand,ROTHMANS OF LONDON BLUE KS BOX 20 (-),12074
2024,60247152,Germany,WINSTON RED KS BOX 45 (-),6525
2024,60195619,Reunion,VOGUE L ORIGINALE BLEUE 100 BOX 20 SSL (-),5019
2024,50046619,Ireland,JOHN PLAYER BRIGHT BLUE KS BOX 20 (-),777
2024,60276498,Russia,WINSTON XS KISS COSMO 100 DSP 20 SSL (-),72605
2024,60240533,Lesotho,CHESTERFIELD REMIX SUMMER KS RCB 20 (-),21
2024,60207302,Argentina,MARLBORO GARDEN FUSION KS BOX 20 (-),27
2024,60072742,Brazil,L&M RED LABEL KS RCB 20 (-),4
2024,60231828,Germany,PETER STUYVESANT ORIGINAL KS BOX 40 (-),1
2024,60275850,Australia,WINFIELD ORIGINAL PEARL GREY KS BOX 20 (-),121
2024,60170334,Russia,BOND STREET PREMIUM KS DSP 20 SLI (-),4200
2024,60205404,Austria,AUSTIN BLUE 100 BOX 20 (-),19
2024,60207332,Paraguay,MARLBORO SHUFFLE KS BOX 20 (-),2
2024,60205873,Croatia,CHESTERFIELD LINEA ROSE 100 BOX 20 SSL (-),48131
2024,50052472,Luxembourg,FORTUNA KS BOX 25 (-),10484
2024,50054350,Israel,L&M RED LABEL KS RCB 20 (-),71112
2024,50063642,Taiwan,PARLIAMENT AQUA BLUE 100 RCB 20 (-),69381
2024,60166301,Sri Lanka,DUNHILL SWITCH KS OCT 20 (-),101189
2024,60241109,Uzbekistan,WINSTON XS BLUE KS DSP 20 SSL (-),4926
2024,60167158,Serbia,PALL MALL LONGS (SILVER) 100 OCT 20 (-),125149
2024,60131459,Russia,PUTINA NF LS BOX 18 (-),12724
2024,50031442,Bolivia,CAMEL LIGHTS KS BOX 20 (-),1794
2024,60082286,Korea,MARLBORO BLACK FRESH (2.0) MNT KS BOX 20 (-),86475
2024,60136961,UAE,303 AMERICAN FLAVOR KS BOX 20 SSL (-),8437
2024,60167398,Czech Republic,BENSON & HEDGES (BLACK) KS BOX 22 (-),30100
2024,60247009,Russia,WEST TURBO DRIVE RICH BLUE KS RCB 20 (-),9598
2024,50033141,Cyprus,DAVIDOFF GOLD 100 OCT 20 SSL (-),12055
2024,50038815,Colombia,PRESIDENT LS BOX 20 (-),29326
2024,60256456,Dominican Republic,MARLBORO CRAFTED 2.0 RED KS SOF 10 (-),92397
2024,60166002,Ireland,AMBER LEAF ORIGINAL KS BOX 30 (-),67
2024,50061467,Ghana,CAPITAL KS BOX 20 (-),57832
2024,60199320,Belgium,L&M ORIGINAL LBL (5.0 CFB) KS BOG 31 (-),55311
2024,60196734,Bahrain,L&M WHITE (5.0) KS RCS 20 (-),3697
2024,60050287,Russia,COMPLIMENT COMPACT 3 KS DSP 20 SSL (-),27400
2024,60171412,Brazil,A SAMPOERNA KRETEK MNT KS BOX 20 (-),91542
2024,50064279,Indonesia,L. A. LIGHTS KS BOX 12 SLI (-),94904
2024,60130734,Peru,MARLBORO DOUBUR25 MNT KS BOX 20 (-),5434
2024,60231798,Cyprus,PALL MALL BLUE KS BOX 24 (-),9166
2024,50008701,Spain Mainland,DUCADOS (BLUE/WHITE) KS SOF 20 (-),22089
2024,60234106,Czech Republic,MARLBORO CRAFTED(GOLD) 100 BOX 20 (-),28885
2024,60206080,Poland,THE KING BLUE 100 BOX 20 SSL (-),24882
2024,50062934,France,WINSTON CLASSIC (RED) 100 BOX 20 (-),390256
2024,60074361,Belarus,PORTAL GOLD 100 DSP 20 SSL (-),98
2024,50056667,Oman,DAVIDOFF ONE 100 OCT 20 SLI (-),5844
2024,50071615,Ethiopia,DELIGHT FULL FLAVOR KS BOX 20 (-),142068
2024,50041561,Switzerland,MARY LONG PREMIERE KS SOF 20 (-),6
2024,60240502,Russia,BALKAN STAR ZOLOTO KS RCB 20 (-),148247
2024,50041593,PRC,YU XI LIGHTS KS BOX 20 (-),68604620
2024,60208658,Afghanistan,MARLBORO GOLD (3.5) KS RCB 20 (-),52170
2024,50004505,Italy,DUNHILL INTERNATIONAL LTK PRI 20 (-),15998
2024,60120946,Romania,VOGUE LA CIGARETTE LILAS 100 BOX 20 SSL (-),210597
2024,60137662,Australia,REEF LAGOON BLUE KS BOX 20 (-),3030
2024,60233248,Australia,HORIZON CLASSIC RED KS BOX 40 (-),3733
2024,60234293,Russia,TROEKUROFF BLUE KS DSP 20 SLI (-),309
2024,60050464,Gambia,BOND STREET (RED) KS BOX 20 (-),93000
2024,60194520,Germany,L&M RED LABEL (5.0 CFB) KS BOH 40 (-),14
2024,60246951,Singapore,UNITED ICE COOL LIGHTS MNT KS BOX 20 (-),25
2024,60212338,Vietnam,RUBY QUEEN KS BOX 20 (-),34171
2024,50059166,Austria,JOHN PLAYER SPECIAL BLACK ORI.100 BOX 20 (-),146798
2024,50063598,Hungary,DAVIDOFF SILVER 100 DHX 20 SSL (-),4836
2024,50036068,Saudi Arabia,SCISSORS KS BOX 20 (-),1282
2024,60193641,Philippines,WINSTON RED KS RCB 20 (-),3573325
2024,60126041,Greece,PHILIP MORRIS PINK 100 BOX 20 SSL (-),23847
2024,60097088,Vietnam,MEVIUS WIND BLUE KS RCB 20 (-),5527
2024,60121279,South Africa,DUNHILL MENTHOL MNT KS OCS 20 (-),467
2024,60166911,Ukraine,KENT FEEL VELVET KS DSP 20 SSL (-),12069
2024,50043711,Canary Islands,R1 (BLUE) KS BOX 20 (-),6202
2024,60236515,Uzbekistan,WINSTON XS SPARKLE MIX KS DSP 20 SSL (-),4525
2024,60234839,Mongolia,PARLIAMENT SUPER SLIMS 100 DSP 20 SSL (-),7409
2024,60212666,Canada,ROTHMANS KS S&S 25 (-),10785
2024,50019500,Madeira,ROTHMANS (BLUE) KS BOX 20 (-),13749
2024,50012147,Indonesia,GUDANG GARAM RED NF KS SOF 12 (-),4427004
2024,60212256,Costa Rica,LUCKY STRIKE CLICK ON MNT KS BOX 20 (-),7996
2024,60070950,Macau,CAMEL (YELLOW) KS BOX 20 (-),543
